patent_title,patent_number,patent_type,patent_date,patent_abstract,patent_firstnamed_assignee_id,patent_firstnamed_assignee_country,patent_firstnamed_assignee_latitude,patent_firstnamed_assignee_longitude,patent_firstnamed_assignee_city,patent_firstnamed_inventor_latitude,patent_firstnamed_inventor_longitude,patent_firstnamed_inventor_city,patent_firstnamed_inventor_country,patent_firstnamed_inventor_id,assignee_key_id,assignee_organization,assignee_type,assignee_total_num_patents
Fastening system for fastening solar modules,9175879,utility,2015-11-03,A fastening system including a plurality of fastening modules to mount a solar module having a first longitudinal direction on a roof structure or a façade having a second longitudinal direction. Each fastening module comprises one module carrier mountable on the roof structure or on the façade; a slide block guidable inside the module carrier; a module clamp; and a fastener to connect the module clamp to the slide block to clamp a respective solar module between the module clamp and the slide block. The module clamp is rotatable between two positions on the fastener so that an arrangement of the fastening modules permits the solar module to be mounted on the roof structure or the façade with the first longitudinal axis perpendicular or parallel to the second direction.,org_f7nc0DDCW5vBaBp4Mj2I,DE,48.7054,9.6512,Goeppingen,48.6606,9.6465,Heiningen,DE,8882073-1,org_f7nc0DDCW5vBaBp4Mj2I,Habdank PV-Montagesysteme GmbH & Co. KG,3.0,5.0
Heating and cooling system,9182136,utility,2015-11-10,"An integrated heating and cooling system for a living space of a building connects together (a) a solar-based heating and cooling system and (b) heating and cooling systems that rely directly or indirectly on fossil fuels that are conventionally used in buildings. The system operates the solar-based heating and cooling system preferentially to heat or cool the living space. Therefore, the system minimizes the use of fossil fuels to heat and cool the living space.",org_EeGPLnPdZv9yEDUb6p5J,AU,-27.586,153.30700000000002,"Emerald, Victoria 3782",-37.8139,144.963,Melbourne,AU,8221200-1,org_EeGPLnPdZv9yEDUb6p5J,TO IP HOLDING COMPANY PTY LTD,3.0,1.0
Method and apparatus for attic fan power controller with remote control,9182138,utility,2015-11-10,A method and apparatus for attic fan power controller with remote control have been disclosed. In one version a solar array and/or a power line source provides energy for a fan determined by a control box which also interfaces with a remote control.,org_mEY9y8VcniO7usEu2RyH,US,42.8864,-78.8786,Buffalo,39.2514,-119.97200000000001,Incline Village,US,9182138-1,org_mEY9y8VcniO7usEu2RyH,"Air Vent, Inc.",2.0,19.0
Gas-fired heat pump water heater,9188373,utility,2015-11-17,"A heat activated (preferably natural gas, propane, solar or waste heat fired) absorption heat pump water heater and heat exchange system. The heat driven absorption heat pump system extracts low grade heat from the ambient air and produces high grade heat suitable for heating water for domestic, climate control or process purposes in a storage tank. Flue gases exiting the absorption heat pump system are further cooled by the heated water to enable high (condensing) combustion efficiencies. The heat activated heat pump water heating system achieves COP of 1.5 or greater.",org_3AKrgPuxyVVtzptGuEW1,US,36.3133,-82.3536,Johnson City,36.1953,-82.3497,Unicoi,US,5704417-4,org_3AKrgPuxyVVtzptGuEW1,"Stone Mountain Technologies, Inc.",2.0,1.0
Advanced hydrogenation of silicon solar cells,9190556,utility,2015-11-17,"""A method of hydrogenation of a silicon photovoltaic junction device is provided, the silicon photovoltaic junction device comprising p-type silicon semiconductor material and n-type silicon semiconductor material forming at least one p-n junction.The method comprises:    """,org_FMiOAWkUEkMrnUom4SNv,AU,-33.8615,151.20600000000002,Sydney,-34.05,151.15,Cronulla,AU,4626613-1,org_FMiOAWkUEkMrnUom4SNv,NewSouth Innovations Pty Limited,3.0,78.0
Advanced hydrogenation of silicon solar cells,9412897,utility,2016-08-09,"A method of hydrogenation of a silicon photovoltaic junction device is provided, the silicon photovoltaic junction device comprising p-type silicon semiconductor material and n-type silicon semiconductor material forming at least one p-n junction. The method comprises: i) ensuring that any silicon surface phosphorus diffused layers through which hydrogen must diffuse have peak doping concentrations of 1×1020 atoms/cm3 or less and silicon surface boron diffused layers through which hydrogen must diffuse have peak doping concentrations of 1×1019 atoms/cm3 or less; ii) providing one or more hydrogen sources accessible by each surface of the device; and iii) heating the device, or a local region of the device to at least 40° C. while simultaneously illuminating at least some and/or advantageously all of the device with at least one light source whereby the cumulative power of all the incident photons with sufficient energy to generate electron hole pairs within the silicon (in other words photons with energy levels above the bandgap of silicon of 1.12 eV) is at least 20 mW/cm2.",org_FMiOAWkUEkMrnUom4SNv,AU,-33.8615,151.20600000000002,Sydney,-34.05,151.15,Cronulla,AU,4626613-1,org_FMiOAWkUEkMrnUom4SNv,NewSouth Innovations Pty Limited,3.0,78.0
Advanced hydrogenation of silicon solar cells,9847443,utility,2017-12-19,"""A method of hydrogenation of a silicon photovoltaic junction device is provided, the silicon photovoltaic junction device comprising p-type silicon semiconductor material and n-type silicon semiconductor material forming at least one p-n junction.The method comprises:    """,org_FMiOAWkUEkMrnUom4SNv,AU,-33.8615,151.20600000000002,Sydney,-34.05,151.15,Cronulla,AU,4626613-1,org_FMiOAWkUEkMrnUom4SNv,NewSouth Innovations Pty Limited,3.0,78.0
"Automatic washing device for continuous surfaces, in particular solar thermal collectors, photovoltaic panels, continuous glazed building walls and similar surfaces",9192966,utility,2015-11-24,"The present invention relates to an automatic device for washing continuous surfaces, such as solar thermal collectors, photovoltaic panels, continuous glazed building walls and similar surfaces, comprising at least one cleaning machine, at least one motor and a support. The cleaning machine includes a translation device that includes a torque shaft driven into rotation by the motor and connecting at least a first and a second translation unit arranged on the cleaning machine at the respective ends of the torque shaft.",org_KtTQeFD4q2aml8JFMxMm,IT,45.7383,12.2336,Villorba,45.7778,12.2661,Spresiano,IT,9192966-1,org_KtTQeFD4q2aml8JFMxMm,WASHPANEL S.R.L.,3.0,1.0
Elongated rail system for mounting objects to roof structures,9194130,utility,2015-11-24,"A system and method to attach an object to a support structure, the system includes an elongated rail, an elastic membrane bonded to the elongated rail, a riser removably attached to the elongated rail, and a plurality of fastener configured to secure the elongated rail to the roof structure.",org_mYKE6CVAODqmVeGSqUYV,US,32.8808,-97.1547,Colleyville,32.7833,-96.8,Dallas,US,7900413-1,org_mYKE6CVAODqmVeGSqUYV,"BWDT, LLC",2.0,6.0
"Self-ballasted, roof-integrated, lightweight FRC PV mounting system",9194611,utility,2015-11-24,"A ballast tile system for supporting photovoltaic modules that includes at least one fiber-reinforced concrete ballast tile. The at least one ballast tile has a first mounting member extending upwardly from a top surface thereof, the first mounting member configured to receive a lower end of a photovoltaic module. The at least one ballast tile also has a second mounting member extending upwardly from the top surface thereof, the second mounting member configured to secure an upper edge of the photovoltaic module.",org_sH1fbwwJIeOjER8cMsuv,SA,26.2361,50.0393,Dhahran,26.2361,50.0393,Dhahran,SA,9194611-1,org_sH1fbwwJIeOjER8cMsuv,Saudi Arabian Oil Company,3.0,1518.0
Carbon dioxide conversion to hydrocarbon fuel via syngas production cell harnessed from solar radiation,9238598,utility,2016-01-19,"A process for converting carbon dioxide to hydrocarbon fuels using solar energy harnessed with a solar thermal power system to create thermal energy and electricity, using the thermal energy to heat a fuel feed stream, the heated fuel feed stream comprising carbon dioxide and water, the carbon dioxide captured from a flue gas stream, converting the carbon dioxide and water in a syngas production cell, the syngas production cell comprising a solid oxide electrolyte, to create carbon monoxide and hydrogen, and converting the carbon monoxide and hydrogen to hydrocarbon fuels in a catalytic reactor. In at least one embodiment, the syngas production cell is a solid oxide fuel cell. In at least one embodiment, the syngas production cell is a solid oxide electrolyzer cell.",org_sH1fbwwJIeOjER8cMsuv,SA,23.8859,45.0792,,26.2361,50.0393,Dhahran,SA,8821715-1,org_sH1fbwwJIeOjER8cMsuv,Saudi Arabian Oil Company,3.0,1518.0
Stand for supporting solar panels on a flat roof,9194612,utility,2015-11-24,"A stand for supporting solar panels on a flat roof is disclosed. The stand has a foot part, which has a base plate for support on the flat roof, and a head part, which has a support area for solar panels, wherein the head part and the foot part are two separate parts. The foot part has integral lock bars and the head part has integral lock bars. The lock bars connect the head part and the foot part to one another in a form-fitting manner.",org_tFM34iS3Knl5cBb3MYyG,LI,47.1675,9.5105,Schaan,52.05,9.1833,Duens,AT,8672702-1,org_tFM34iS3Knl5cBb3MYyG,Hilti Aktiengesellschaft,3.0,1598.0
High-performance insulating hybrid photovoltaic-thermal solar panel core and manufacturing method thereof,9196773,utility,2015-11-24,"The present invention provides a high-performance insulating hybrid photovoltaic-thermal solar panel core. The high-performance insulating hybrid photovoltaic-thermal solar panel core allows the polymer aluminum-based integrated plate to have a better light transmission as made of transparent polyethylene terephthalate, and contains a high temperature resistant insulating tape that completely encloses the edge of the aluminum-based integrated plate thus to enhance the insulation of the assembly. The high-performance insulating hybrid photovoltaic-thermal solar panel core is widely applied to the field of renewable energy source application products, such as solar water pumps, hybrid photovoltaic-thermal solar building members, solar heating systems, etc., thereby improving the aesthetics and insulation of the products.",org_ddjfWFvL8py7qOn0l9hG,CN,22.271,113.57700000000001,Zhuhai,22.271,113.57700000000001,Zhuhai,CN,9196773-1,org_ddjfWFvL8py7qOn0l9hG,"ZHUHAI XINGYE NEW ENERGY SCIENCE AND TECHNOLOGY CO., LTD",3.0,2.0
Parallel electric service system and method using meter socket and load center combination,9214832,utility,2015-12-15,"A parallel electric service system including a combination load center is disclosed. More particularly, the parallel electric service system encompasses a combination load center adapted to receive power from a utility power source and a parallel power source such as a solar module, wind turbine, fuel cell, or the like. Power may be supplied to electrical loads of branches of the system by the utility power source, parallel power source, or both. The system also provides electrical usage metering and allows electrical power to flow back to the grid. Methods of connecting parallel power sources in the parallel electric service system are provided, as are other aspects.",org_GSvj8CdS0YfQpH0H9yLs,US,34.0753,-84.2942,Alpharetta,34.0514,-84.0714,Suwanee,US,7136277-3,org_GSvj8CdS0YfQpH0H9yLs,"Siemens Industry, Inc.",2.0,782.0
Mounting for solar cell panel,9219443,utility,2015-12-22,"A solar panel mounting for installing a solar cell panel on a folded-plate roof. The mounting includes a metal foundation fixedly attachable to a ridge of the folded-plate roof, a plurality of first brackets including a foundation-side-bracket and a panel-side-bracket, a base of elongated shape, and a mounting bracket to mount the foundation-side-bracket and the panel-side-bracket on the base. The first brackets each include a first coupling portion and a first triangular portion. The first triangular portion is of generally triangular shape including a hypotenuse portion and extends perpendicularly from the first coupling portion. The first coupling portion of the foundation-side-bracket is coupled to the metal foundation. The first coupling portion of the panel-side-bracket is configured to support a solar cell panel. The foundation-side-brackets and the panel-side-brackets are located on top of the metal foundation such that the hypotenuse portions are in contact with each other.",org_ycgiLPYsSafx5IGx6IEy,JP,34.6864,135.52,"Osaka-shi, Osaka",34.6937,135.502,Osaka,JP,9219443-1,org_ycgiLPYsSafx5IGx6IEy,"Nissei Metals Co., Ltd.",3.0,1.0
Solar lighting apparatus and system thereof,9222634,utility,2015-12-29,"A solar lighting apparatus and system, which is constructed into a street lamp, entrance lamp, garden lamp, nightlight, etc., includes a light emitting unit for providing illumination and a lighting apparatus body; a solar energy arrangement including a solar panel unit for light absorption and power supply; and a mounting plate; at least one ground supporting unit coupling with the mounting plate for securing the mounting plate onto a ground surface; and a light apparatus connecting unit provided through the mounting plate for firmly positioning the lighting apparatus, and a LED light control arrangement effectively controlling a power consumption in such a manner that the light emitting unit is arranged to being charged and discharged in a controlled manner and is protected against short circuit and overcharging, thereby maximizing power utilization, increasing lifespan and performance of the solar lighting apparatus.",org_1rwLsteqVX9lyyRHZOSb,HK,22.2833,114.15,Hong Kong,22.2827,114.212,Central,HK,8256629-1,org_1rwLsteqVX9lyyRHZOSb,IP Powers Holdings Limited,3.0,1.0
AC-DC power supply device and switching mode power supply device,9231437,utility,2016-01-05,"Provided is an alternating current (AC) and direct current (DC) power supply device in which normal power and power of a solar cell is used to supply not only AC power but also DC power, particularly, power of a solar cell is first supplied as DC power or is charged in a battery, and after battery charging, residual power is converted to AC power via an inverter so as to replace normal AC power or to transmit AC power to the outside. Accordingly, an SMPS power supply method in which AC and DC power are supplied at the same time may be provided, and moreover, power of a solar cell may be effectively used.",org_PAFJxGyLo1Glu7xSa6ou,US,33.9172,-118.01100000000001,La Mirada,33.8583,-118.064,Cerritos,US,9231437-1,org_PAFJxGyLo1Glu7xSa6ou,BOLTIER R&D,2.0,4.0
Alternating current (AC)-direct current (DC) power booster and AC-DC power control module for AC and DC illuminations,9462643,utility,2016-10-04,"The AC-DC power booster includes an electromagnetic interference (EMI) filter circuit that is included to convert alternating current (AC) power from among applied AC power and direct current (DC) power, to DC power to be output; a power factor correction (PFC) circuit that is connected to the EMI filter circuit and stabilizes an output voltage; and a switching mode power supply (SMPS) circuit that is connected to the PFC circuit and is capable of generating AC and DC power at the same time; a maximum power point tracking (MPPT) circuit that applies the voltage output from the SMPS circuit between a drain and a source of a switching device; a battery that is charged by receiving power from a solar light energy source connected to the MPPT circuit; and an inverter that operates an AC home appliance with the power received in the battery.",org_PAFJxGyLo1Glu7xSa6ou,US,33.9172,-118.01100000000001,La Mirada,33.8583,-118.064,Cerritos,US,9231437-1,org_PAFJxGyLo1Glu7xSa6ou,BOLTIER R&D,2.0,4.0
Alternating current (AC)-direct current (DC) power booster and AC-DC power control module for AC and DC illuminations,9635720,utility,2017-04-25,"The AC-DC power booster includes an electromagnetic interference (EMI) filter circuit that is included to convert alternating current (AC) power from among applied AC power and direct current (DC) power, to DC power to be output; a power factor correction (PFC) circuit that is connected to the EMI filter circuit and stabilizes an output voltage; and a switching mode power supply (SMPS) circuit that is connected to the PFC circuit and is capable of generating AC and DC power at the same time; a maximum power point tracking (MPPT) circuit that applies the voltage output from the SMPS circuit between a drain and a source of a switching device; a battery that is charged by receiving power from a solar light energy source connected to the MPPT circuit; and an inverter that operates an AC home appliance with the power received in the battery.",org_PAFJxGyLo1Glu7xSa6ou,US,33.9172,-118.01100000000001,La Mirada,33.8583,-118.064,Cerritos,US,9231437-1,org_PAFJxGyLo1Glu7xSa6ou,BOLTIER R&D,2.0,4.0
AC-DC power supply device and switching mode power supply device,9893560,utility,2018-02-13,"Provided is an alternating current (AC) and direct current (DC) power supply device in which normal power and power of a solar cell is used to supply not only AC power but also DC power, particularly, power of a solar cell is first supplied as DC power or is charged in a battery, and after battery charging, residual power is converted to AC power via an inverter so as to replace normal AC power or to transmit AC power to the outside. Accordingly, an SMPS power supply method in which AC and DC power are supplied at the same time may be provided, and moreover, power of a solar cell may be effectively used.",org_PAFJxGyLo1Glu7xSa6ou,US,33.9172,-118.01100000000001,La Mirada,33.8583,-118.064,Cerritos,US,9231437-1,org_PAFJxGyLo1Glu7xSa6ou,BOLTIER R&D,2.0,4.0
Fixture support for membrane roof,9238914,utility,2016-01-19,"An apparatus for supporting one or more fixtures on a membrane roof has at least one bracket for interfacing with and securing the one or more fixtures, the at least one bracket coated on one side with a material compatible for heat welding to roofing membrane, a cut piece of roofing membrane having a length and width substantially greater than dimensions of the at least one bracket, wherein the at least one bracket is joined to the cut piece of membrane by heat welding and the piece of roofing membrane is then heat welded to the membrane roof.",org_hF4DDPw3tH6geTGJxkfR,US,37.3394,-121.89399999999999,San Jose,36.9742,-122.03,Santa Cruz,US,9238914-1,org_hF4DDPw3tH6geTGJxkfR,"Renewable Elements, LLC",2.0,3.0
Fixture support for membrane roof,9416541,utility,2016-08-16,"A method for supporting one or more fixtures on a membrane-covered roof comprises steps of (a) forming one or more brackets coated each on at least one surface with a material compatible for heat welding to roofing membrane, (b) cutting a piece of roofing membrane, separate from the membrane of the membrane-covered roof, the cut piece of roofing membrane having a length and width substantially greater than dimensions of the one or more brackets, (c) joining the one or more brackets by heat welding to the cut piece of roofing membrane, leaving substantial overhanging projection of the cut piece of roofing membrane from the one or more bracket in every direction from the one or more brackets, and (d) heat welding the cut piece of roofing membrane to the membrane of the membrane-covered roof, thereby securing the one or more brackets to the membrane-covered roof.",org_hF4DDPw3tH6geTGJxkfR,US,37.3394,-121.89399999999999,San Jose,36.9742,-122.03,Santa Cruz,US,9238914-1,org_hF4DDPw3tH6geTGJxkfR,"Renewable Elements, LLC",2.0,3.0
Inflatable metal foil and PTFE film solar thermal panel with a tensioning system,9243815,utility,2016-01-26,"A low profile flexible solar thermal panel comprises low-cost, thin sheet foil and film materials fabricated as an integrated airtight solar thermal panel. An airtight seal provided by seam welding optically clear film between two or more metal foils, combined with the ability to inflate the panel via positive air pressure and deflate the panel with an automatic tensioning, permits the panel to change its height between two profiles.",org_9pJit8GDBOZAFpnivehT,US,42.2833,-71.2333,Needham,42.2833,-71.2333,Needham,US,9243815-1,org_9pJit8GDBOZAFpnivehT,Zonbak LLC,2.0,2.0
Solar thermal panel with self supporting dual air channels,9719695,utility,2017-08-01,"A low profile flexible solar thermal panel has low-cost, thin sheet foil and film materials fabricated as an integrated airtight solar thermal panel and a dual-port bifurcated duct adapter and formed metal foil air passages. The bifurcated air duct and formed metal foil layer enables, the panel to require only a single duct orifice through a mounting surface (such as a roof or wall) to provide both ingress and egress for air flow. The formed metal foil layer supplies a rigid support for two laminar air passages that steer forced air from the ingress port through a lower laminar air passage and returns it through the upper laminar air passage to the egress port in the bifurcated duct. The air duct enables measurement of the inlet air temperature, outlet air temperature and circulated air volume, further enabling electronic measurement of total energy produced in standard units.",org_9pJit8GDBOZAFpnivehT,US,42.2833,-71.2333,Needham,42.2833,-71.2333,Needham,US,9243815-1,org_9pJit8GDBOZAFpnivehT,Zonbak LLC,2.0,2.0
Alleviating solar energy congestion in the distribution grid via smart metering communications,9246334,utility,2016-01-26,"Technologies are generally described for alleviating solar power congestion in a distribution grid via smart metering communications. According to some examples, a power network system supervised by utility operators may monitor and control grid-tied power generation modules associated with consumers to ensure the distribution grid is stable in terms of network capacity limit. A communications infrastructure including home area networks (HANs) and neighborhood area networks (NANs) between smart meters and utility control centers may facilitate power congestion management. Utility control centers (UCCs) in cooperation with smart meters or energy management units (EMUs) may selectively disconnect consumer power generation units to maintain the system reliability.",org_lAtadHsVDfsHXNaJSTWF,US,40.7356,-74.1728,Newark,40.9147,-74.3842,Montville,US,6052361-1,org_lAtadHsVDfsHXNaJSTWF,New Jersey Institute of Technology,2.0,314.0
Solar panel positioning system,9249995,utility,2016-02-02,"A positioning system for a solar panel includes a frame, a surface plate, an adjustable rail and a frame coupling. The surface plate is configured to secure the positioning system to a mounting surface and includes a connection for an axle. The axle links the surface plate with the frame coupling or with the adjustable rail. The frame coupling attaches to the frame and holds the frame in an operating position. A length of the adjustable rail may be increased or decreased for varying the angular orientation of the frame relative to the mounting surface. The frame is configured to be removable from the frame coupling without requiring the surface plate to be removed from the mounting surface.",org_coP0hWtLjL01XskYV1Cd,US,40.4897,-111.93799999999999,Bluffdale,40.5247,-111.863,Draper,US,D418432-1,org_coP0hWtLjL01XskYV1Cd,Goal Zero LLC,2.0,46.0
Stimulated emission luminescent light-guide solar concentrators,9256018,utility,2016-02-09,"A solar concentrator comprising: A luminescent layer having luminescent particles capable of becoming excited by absorbing solar light of a first absorption frequency and, once excited, being capable of being stimulated to emit luminescent light at a first emission frequency. A light source for generating a pump light of the first emission frequency for stimulating the excited luminescent particles having absorbed solar light such that when the pump light traveling in a direction of travel stimulates the luminescent particles having absorbed solar light at the first absorption frequency the luminescent particles emit luminescent light at the first emission frequency in the direction of travel of the pump light, intensifying the pump light. A light guide adjacent to and optically coupled with the luminescent layer, the light-guide for assisting in guiding the intensified pump light via total internal reflection to a light collection area.",org_yj6nHXt7aliOSkSEcMyd,CA,43.6667,-79.4167,Toronto,43.6667,-79.4167,Toronto,CA,6807009-1,org_yj6nHXt7aliOSkSEcMyd,MORGAN SOLAR INC.,3.0,20.0
Encapsulating material for solar cell and solar cell module,9260556,utility,2016-02-16,"An encapsulating material for solar cell of the invention contains an ethylene/α-olefin copolymer, an organic peroxide, at least one crosslinking aid selected from a group consisting of divinyl aromatic compounds, cyanurates, diallyl compounds, triallyl compounds, oximes and maleimides, and a (meth)acrylate-based monomer. The content of the (meth)acrylate-based monomer in the encapsulating material for solar cell is in a range of 0.1 parts by weight to 5.0 parts by weight with respect to 100 parts by weight of the ethylene/α-olefin copolymer, and the content of the crosslinking aid in the encapsulating material for solar cell is in a range of 0.1 parts by weight to 3 parts by weight with respect to 100 parts by weight of the ethylene/α-olefin copolymer.",org_Bj7aTKgut3nDJRq7K8YB,JP,35.685,139.751,Tokyo,35.6073,140.106,Chiba,JP,6891018-3,org_Bj7aTKgut3nDJRq7K8YB,"MITSUI CHEMICALS TOHCELLO, INC.",3.0,25.0
Solar cell module,9520518,utility,2016-12-13,"Provided is a solar cell module wherein a rear surface protective sheet has excellent long-term durability, and transmissivity of ultraviolet that reaches the solar cell is retained for a long time. This solar cell module is configured by laminating a front surface protective sheet, a light receiving-side sealing sheet, a solar cell element, a rear surface-side sealing sheet, and a rear surface protective sheet in this order. The solar cell module is characterized in that the light receiving-side sealing sheet has a transmissivity of 50% or more with respect to light having a wavelength of 300 nm, and the rear surface-side sealing sheet contains a reactive ultraviolet absorbent.",org_Bj7aTKgut3nDJRq7K8YB,JP,35.685,139.751,Tokyo,36.3966,140.535,Hitachinaka,JP,8772625-5,org_Bj7aTKgut3nDJRq7K8YB,"MITSUI CHEMICALS TOHCELLO, INC.",3.0,25.0
Joint heating system of gas combined cycle and solar power and dispatching method thereof,9261294,utility,2016-02-16,"A joint heating system of gas combined cycle and solar power and a dispatching method thereof, the user adopts two ways of the hot water radiator and the heat pump to supply heat, wherein the hot water comes from the gas combined cycle units, the electric power comes from the combination of the gas combined cycle units and the solar power generation units, and after detecting the power supplying and power consumption of the user in a historical time period by the comprehensive dispatching and controlling device, a future time period is predicted, and then dispatching is processed on the basis.",org_0pBpRMH2K2f40COMOSbx,CN,34.3416,108.94,Xi'an,34.3416,108.94,Xi'an,CN,9261294-1,org_0pBpRMH2K2f40COMOSbx,XI'AN JIAOTONG UNIVERSITY,3.0,45.0
Rooftop photovoltaic modules,9263985,utility,2016-02-16,"A photovoltaic module may include a first frame portion defining a first plane, a second frame portion defining a second plane angled relative to the first plane, and a photovoltaic panel mounted to the second frame portion. The second frame portion may be supported only at opposing ends. The photovoltaic module may be stackable with similar modules.",org_FNZgecxVRQzXOm6C35ZW,DE,52.4965,13.4137,Berlin,37.775,-122.41799999999999,San Francisco,US,D574565-10,org_FNZgecxVRQzXOm6C35ZW,PI SOLAR TECHNOLOGY GMBH,3.0,1.0
Solar thermal collectors and thin plate heat exchangers for solar applications,9267710,utility,2016-02-23,"According to various aspects, exemplary embodiments are disclosed of solar thermal collectors, solar heating systems, and thin plate heat exchangers and absorbers. The thin plate heat exchangers and absorbers may be used for solar applications and/or non-solar applications. In an exemplary embodiment, a solar thermal collector generally includes a first layer comprising polymer and configured to allow sunlight to pass therethrough. A second layer comprises polymer and is configured to absorb thermal energy from sunlight. The second layer includes edges heat sealed to edges of the first layer. A permeable core is disposed between the first and second layers. In operation, a heat transfer fluid may flow through the permeable core and directly contact the second layer, whereby thermal energy is transferrable from the permeable core and the second layer to the heat transfer fluid.",org_5eYIA16XIJS0l3BhTdVP,US,41.0086,-91.9625,Fairfield,41.0086,-91.9625,Fairfield,US,9267710-1,org_5eYIA16XIJS0l3BhTdVP,"Solight Solar, Inc.",2.0,1.0
Solar powered ground light,9273841,utility,2016-03-01,"A solar powered ground lights is typically mounted in a walkway, pathway, pool deck, roadway, park pathway, either in cement, wood, synthetic materials, or otherwise, and are ideally suited for use in walkways, walls, ceilings, and pool or dock areas because they are readily mounted from the top, requiring only a cylindrical depression and possibly three screws for mounting and require no external wiring. The solar powered ground lights are LED or electro-illuminescent or similar type, supported close to a lens for a good low angle view factor and are low voltage and safe. A solar panel recharges the battery. The system may be fully IP68 waterproof rated.",per_ZeotW9H5uxBodegMoxJ6,US,33.8169,-118.036,Cypress,33.8169,-118.036,Cypress,US,9273841-1,per_ZeotW9H5uxBodegMoxJ6,,4.0,5.0
Methods and systems for desiccant air conditioning,9273877,utility,2016-03-01,A desiccant air conditioning system for cooling an air stream entering a building space includes a conditioner and a regenerator. The conditioner includes structures arranged in a substantially vertical orientation that are spaced apart from each other with an air stream gap between each pair of adjacent structures. Each structure has a surface facing an air stream gap across which a liquid desiccant can flow. The air stream flows through the air stream gaps between the structures such that the liquid desiccant dehumidifies the air stream. Each structure further includes a separate desiccant collector at a lower end of the surface for collecting liquid desiccant that has flowed across the surface of the structure. The desiccant collectors are spaced apart from each other to permit airflow therebetween. A photovoltaic-thermal module heats a heat transfer fluid used to heat the liquid desiccant in the regenerator.,org_jNiyddsl9nMtJwqKEBds,US,42.5583,-70.8806,Beverly,42.8125,-70.8778,Newburyport,US,4742301-1,org_jNiyddsl9nMtJwqKEBds,"7AC Technologies, Inc.",2.0,26.0
System and method for solar energy capture and related method of manufacturing,9274266,utility,2016-03-01,"A system and method of capturing solar energy, and related method of manufacturing, are disclosed. In at least one embodiment, the system includes a first lens array having a plurality of lenses, and a first waveguide component adjacent to the lens array, where the waveguide component receives light, and where the waveguide component includes an array of prism/mirrored facets arranged along at least one surface of the waveguide component. The system further includes at least one photovoltaic cell positioned so as to receive at least a portion of the light that is directed out of the waveguide. A least some of the light passing into the waveguide component is restricted from leaving the waveguide component upon being reflected by at least one of the prism/mirrored facets, hereby the at least some light restricted from leaving the waveguide component is directed by the waveguide toward the at least one photovoltaic cell.",org_ddzBYvUId5ntuaIrW4hm,US,37.8044,-122.27,Oakland,32.9911,-117.27,Solana Beach,US,5321639-3,org_ddzBYvUId5ntuaIrW4hm,The Regents of the University of California,2.0,11837.0
System for supplying energy,9276412,utility,2016-03-01,"A system (10) for supplying energy is provided. The system (10) comprises a shelter (12) for a passenger awaiting transport. The shelter (12) has a roof portion (14) and photovoltaic cells (16) disposed on the roof portion (14). The photovoltaic cells (16) are arranged to convert solar energy into electrical energy. The system (10) also comprises an energy distribution system (18) arranged to receive electrical energy from the photovoltaic cells (16) and to provide the electrical energy to at least one electrically powered component (20, 22, 24, 26, 28, 30, 32, 34) of the system (10).",org_zgsnuOTO9q5snXCEDLrS,MY,3.1667,101.7,Kuala Lumpur,3.0738,101.51799999999999,Selangor,MY,9276412-1,org_zgsnuOTO9q5snXCEDLrS,Telekom Malaysia Berhad,3.0,26.0
Solar energy station and application,9300170,utility,2016-03-29,"A system for supplying energy is provided. The system comprises a shelter for users of an outdoor recreational area. The shelter has a roof portion and photovoltaic cells disposed on the roof portion, the photovoltaic cells being arranged to convert solar energy into electrical energy. The system also comprises an energy distribution system arranged to receive converted electrical energy from the photovoltaic cells, and to receive grid electrical energy from a power distribution network. The energy distribution system is arranged to provide converted electrical energy to an electrically powered component of the system at times when there is sufficient converted electrical energy to power the component, and to provide grid electrical energy to the component at times when there is insufficient converted electrical energy to power the component.",org_zgsnuOTO9q5snXCEDLrS,MY,3.1667,101.7,Kuala Lumpur,3.0738,101.51799999999999,Selangor,MY,9276412-1,org_zgsnuOTO9q5snXCEDLrS,Telekom Malaysia Berhad,3.0,26.0
Photovoltaic power generation system,9276498,utility,2016-03-01,"A photovoltaic power generation system includes a photovoltaic power generation module, a capacitor, a DC/AC voltage converter, a filter, a relay, a PWM controller, a calculation module, a control module, and a grid. The control module traces the maximum power of the photovoltaic power generation module, and detects whether the grid is abnormal or not. Finally, the DC power outputted from the photovoltaic power generation module is transferred to the AC power and outputted to the grid via the DC/AC voltage converter by using the PWM controller.",org_OFCn3bMUKBNlQ9g6cDLL,TW,24.9869,121.306,Taoyuan,24.9936,121.301,Tao-Yuan,TW,9276498-1,org_OFCn3bMUKBNlQ9g6cDLL,National Central University,3.0,319.0
